ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5240	"LYRM1"	"LYRM1"	chr16	+	20915543	20915928	20915543	20915714	20915913	20915928	5240	0,0,15	0,0,8	0,2,2	0,1,3	138	69	1	1.0	NA,NA,0.484	NA,0.5,0.25	0.109
5242	"MAVS"	"MAVS"	chr20	+	3854557	3855033	3854557	3854741	3854935	3855033	5242	2,0,9	0,0,2	1,4,17	0,1,0	138	69	1	1.0	1.0,NA,0.692	1.0,0.667,1.0	-0.043
5243	"LYL1"	"LYL1"	chr19	-	13100656	13101048	13100656	13100748	13100836	13101048	5243	0,0,67	25,0,147	0,18,14	13,109,159	138	69	1	1.0	0.0,NA,0.186	0.0,0.076,0.042	0.054
5244	"PLEKHA5"	"PLEKHA5"	chr12	+	19269815	19270205	19269815	19269885	19270187	19270205	5244	0,0,4	0,0,2	0,1,2	0,0,0	138	69	1	1.0	NA,NA,0.5	NA,1.0,1.0	-0.5
5245	"SMARCD3"	"SMARCD3"	chr7	-	151242464	151242843	151242464	151242603	151242720	151242843	5245	0,5,2	0,0,0	0,0,0	0,0,1	138	69	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
5246	"GSR"	"GSR"	chr8	-	30708071	30708372	30708071	30708141	30708242	30708372	5246	0,0,25	0,0,2	1,10,12	0,6,3	138	69	1	1.0	NA,NA,0.862	1.0,0.455,0.667	0.155
5247	"GSR"	"GSR"	chr8	-	30709813	30710148	30709813	30709902	30710031	30710148	5247	0,0,15	0,0,1	0,33,38	0,0,0	138	69	1	1.0	NA,NA,0.882	NA,1.0,1.0	-0.118
5248	"GSR"	"GSR"	chr8	-	30709813	30710304	30709813	30709902	30710190	30710304	5248	0,0,15	0,0,4	0,33,38	0,4,4	138	69	1	1.0	NA,NA,0.652	NA,0.805,0.826	-0.163
5249	"DNM1L"	"DNM1L"	chr12	+	32737864	32738323	32737864	32737942	32738263	32738323	5249	0,0,24	8,0,105	0,15,14	20,34,51	138	69	1	1.0	0.0,NA,0.103	0.0,0.181,0.121	-0.049
5250	"KDM7A"	"KDM7A"	chr7	-	140120037	140120529	140120037	140120147	140120441	140120529	5250	0,0,5	0,0,0	2,1,2	0,1,0	138	69	1	1.0	NA,NA,1.0	1.0,0.333,1.0	0.222
5251	"PLEKHG2"	"PLEKHG2"	chr19	+	39414988	39415439	39414988	39415260	39415338	39415439	5251	0,0,0	0,0,2	0,0,1	5,6,6	138	69	1	1.0	NA,NA,0.0	0.0,0.0,0.077	-0.026
5252	"CD63"	"CD63"	chr12	-	55726120	55726610	55726120	55726261	55726495	55726610	5252	0,0,79	0,0,0	0,25,57	0,1,1	138	69	1	1.0	NA,NA,1.0	NA,0.926,0.966	0.054
5253	"CD63"	"CD63"	chr12	-	55726495	55726795	55726495	55726610	55726699	55726795	5253	0,0,42	0,0,3	0,12,23	0,3,0	138	69	1	1.0	NA,NA,0.875	NA,0.667,1.0	0.041
5254	"CD63"	"CD63"	chr12	-	55726495	55726964	55726495	55726795	55726889	55726964	5254	1,0,68	49,0,640	2,19,16	65,237,321	138	69	1	1.0	0.01,NA,0.05	0.015,0.039,0.024	0.004
5255	"CD63"	"CD63"	chr12	-	55726495	55726964	55726495	55726814	55726889	55726964	5255	0,0,47	0,0,2	2,12,10	0,0,0	138	69	1	1.0	NA,NA,0.922	1.0,1.0,1.0	-0.078
5256	"CD63"	"CD63"	chr12	-	55726889	55727329	55726889	55726964	55727150	55727329	5256	0,0,115	21,0,685	4,26,29	50,268,269	138	69	1	1.0	0.0,NA,0.077	0.038,0.046,0.051	-0.006
5257	"GALT"	"GALT"	chr9	+	34647474	34647705	34647474	34647567	34647656	34647705	5257	0,0,1	4,0,2	0,2,5	4,0,3	138	69	1	1.0	0.0,NA,0.2	0.0,1.0,0.455	-0.385
5258	"GALT"	"GALT"	chr9	+	34647474	34647961	34647474	34647705	34647831	34647961	5258	0,4,2	2,0,0	0,0,9	4,1,3	138	69	0.00958377696911	0.7353230168073591	0.0,1.0,1.0	0.0,0.0,0.6	0.467
5259	"ECM1"	"ECM1"	chr1	+	150509459	150509756	150509459	150509581	150509660	150509756	5259	0,0,0	0,0,44	0,2,1	0,7,16	138	69	1	1.0	NA,NA,0.0	NA,0.125,0.03	-0.077
5260	"SLC38A2"	"SLC38A2"	chr12	-	46366863	46367123	46366863	46366945	46367075	46367123	5260	4,0,39	138,0,625	5,40,22	124,322,152	138	69	1	1.0	0.014,NA,0.03	0.02,0.058,0.067	-0.026
5261	"ARHGAP18"	"ARHGAP18"	chr6	-	129579849	129580131	129579849	129579901	129580069	129580131	5261	14,0,126	0,0,3	12,61,97	0,0,0	138	69	1	1.0	1.0,NA,0.955	1.0,1.0,1.0	-0.022
5262	"ARHGAP18"	"ARHGAP18"	chr6	-	129599215	129599581	129599215	129599356	129599541	129599581	5262	17,0,61	0,0,0	11,50,96	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.962,1.0	0.013
5263	"CENPT"	"CENPT"	chr16	-	67828156	67828559	67828156	67828390	67828473	67828559	5263	0,0,30	61,0,254	0,14,12	45,118,192	138	69	1	1.0	0.0,NA,0.056	0.0,0.056,0.03	-0.001
5264	"CENPT"	"CENPT"	chr16	-	67828473	67828720	67828473	67828578	67828666	67828720	5264	0,0,119	18,12,482	1,38,54	26,185,189	138	69	0.648142071927	1.0	0.0,0.0,0.11	0.019,0.093,0.125	-0.042
5265	"CENPT"	"CENPT"	chr16	-	67830389	67830888	67830389	67830548	67830825	67830888	5265	10,0,42	0,0,4	1,17,42	0,0,1	138	69	1	1.0	1.0,NA,0.84	1.0,1.0,0.955	-0.065
5266	"CENPT"	"CENPT"	chr16	-	67831210	67831612	67831210	67831324	67831575	67831612	5266	18,0,61	2,0,0	1,23,30	0,2,4	138	69	1	1.0	0.818,NA,1.0	1.0,0.852,0.789	0.029
5267	"CENPT"	"CENPT"	chr16	-	67831210	67831612	67831210	67831358	67831575	67831612	5267	0,0,89	113,0,503	4,36,60	67,180,338	138	69	1	1.0	0.0,NA,0.081	0.029,0.091,0.082	-0.027
5268	"CENPT"	"CENPT"	chr16	-	67831575	67831840	67831575	67831612	67831753	67831840	5268	0,0,45	79,0,769	6,19,57	58,304,355	138	69	1	1.0	0.0,NA,0.028	0.049,0.03,0.074	-0.037
5269	"CENPT"	"CENPT"	chr16	-	67831840	67832108	67831840	67831889	67832011	67832108	5269	0,0,49	0,0,1	2,32,44	0,0,0	138	69	1	1.0	NA,NA,0.961	1.0,1.0,1.0	-0.039
5270	"CENPT"	"CENPT"	chr16	-	67831840	67832108	67831840	67831890	67832011	67832108	5270	0,0,47	13,0,188	2,31,43	22,78,95	138	69	1	1.0	0.0,NA,0.111	0.043,0.166,0.185	-0.076
5271	"CENPT"	"CENPT"	chr16	-	67831840	67832315	67831840	67832108	67832227	67832315	5271	0,0,105	8,0,140	2,35,43	19,74,129	138	69	1	1.0	0.0,NA,0.273	0.05,0.191,0.143	0.009
5272	"CENPT"	"CENPT"	chr16	-	67831840	67832315	67831840	67832136	67832227	67832315	5272	0,0,16	0,0,5	0,2,5	0,3,6	138	69	1	1.0	NA,NA,0.615	NA,0.25,0.294	0.343
5274	"UBE2O"	"UBE2O"	chr17	-	76400221	76400550	76400221	76400297	76400440	76400550	5274	0,0,16	14,0,157	5,13,21	24,148,153	138	69	1	1.0	0.0,NA,0.048	0.094,0.042,0.064	-0.043
5275	"ZNF638"	"ZNF638"	chr2	+	71400073	71400518	71400073	71400180	71400477	71400518	5275	0,0,9	100,4,202	0,16,15	171,245,387	138	69	0.216887101135	1.0	0.0,0.0,0.022	0.0,0.032,0.019	-0.01
5276	"ANK3"	"ANK3"	chr10	-	60059339	60059826	60059339	60059430	60059697	60059826	5276	4,0,42	12,0,112	0,26,27	0,54,80	138	69	1	1.0	0.143,NA,0.158	NA,0.194,0.144	-0.018
5277	"ANK3"	"ANK3"	chr10	-	60059339	60059826	60059339	60059430	60059707	60059826	5277	0,0,15	0,0,2	0,10,9	0,0,0	138	69	1	1.0	NA,NA,0.789	NA,1.0,1.0	-0.211
5278	"XPNPEP1"	"XPNPEP1"	chr10	-	109877823	109878058	109877823	109877867	109877999	109878058	5278	6,12,79	163,0,1029	9,72,53	162,874,746	138	69	0.11000592545	1.0	0.018,1.0,0.037	0.027,0.04,0.034	0.318
5279	"CC2D1B"	"CC2D1B"	chr1	-	52358685	52359145	52358685	52358758	52359026	52359145	5279	7,0,2	19,0,53	0,1,2	0,17,28	138	69	1	1.0	0.156,NA,0.019	NA,0.029,0.034	0.056
5280	"CC2D1B"	"CC2D1B"	chr1	-	52359458	52359836	52359458	52359534	52359704	52359836	5280	0,0,5	4,0,48	0,4,4	0,37,38	138	69	1	1.0	0.0,NA,0.05	NA,0.051,0.05	-0.026
5281	"ACADVL"	"ACADVL"	chr17	+	7223812	7224223	7223812	7223875	7223967	7224223	5281	0,0,30	2,0,89	0,7,14	3,36,97	138	69	1	1.0	0.0,NA,0.144	0.0,0.089,0.067	0.02
5282	"ACADVL"	"ACADVL"	chr17	+	7223967	7224223	7223967	7224069	7224145	7224223	5282	0,3,38	4,8,148	0,13,18	12,51,86	138	69	0.570821578735	1.0	0.0,0.158,0.114	0.0,0.113,0.095	0.021
5283	"ACADVL"	"ACADVL"	chr17	+	7224145	7224548	7224145	7224243	7224320	7224548	5283	0,0,74	8,13,83	0,22,30	1,20,49	138	69	0.120051150523	1.0	0.0,0.0,0.308	0.0,0.355,0.234	-0.094
5284	"ACADVL"	"ACADVL"	chr17	+	7224320	7224548	7224320	7224393	7224479	7224548	5284	0,5,8	11,4,163	0,5,1	2,69,93	138	69	0.0922529382662	1.0	0.0,0.385,0.024	0.0,0.035,0.005	0.123
5285	"ACADVL"	"ACADVL"	chr17	+	7224320	7224548	7224320	7224393	7224483	7224548	5285	0,5,11	0,0,2	0,6,1	0,5,0	138	69	1	1.0	NA,1.0,0.733	NA,0.375,1.0	0.179
5286	"ACADVL"	"ACADVL"	chr17	+	7224483	7224714	7224483	7224548	7224641	7224714	5286	0,0,22	0,0,0	0,11,11	0,1,0	138	69	1	1.0	NA,NA,1.0	NA,0.846,1.0	0.077
5287	"ACADVL"	"ACADVL"	chr17	+	7224483	7224714	7224483	7224552	7224641	7224714	5287	0,0,18	24,5,253	0,9,11	5,64,65	138	69	0.0225035256887	1.0	0.0,0.0,0.034	0.0,0.066,0.078	-0.037
5288	"ACADVL"	"ACADVL"	chr17	+	7224483	7224884	7224483	7224714	7224808	7224884	5288	0,0,17	22,0,140	0,10,6	16,42,79	138	69	1	1.0	0.0,NA,0.057	0.0,0.106,0.037	-0.019
5289	"UXT"	"UXT"	chrX	-	47656810	47657290	47656810	47656948	47657182	47657290	5289	2,0,7	0,0,3	0,4,4	0,0,2	138	69	1	1.0	1.0,NA,0.538	NA,1.0,0.5	0.019
5290	"UXT"	"UXT"	chrX	-	47657204	47657639	47657204	47657285	47657571	47657639	5290	10,0,16	0,0,6	8,2,5	0,0,0	138	69	1	1.0	1.0,NA,0.571	1.0,1.0,1.0	-0.215
5291	"UXT"	"UXT"	chrX	-	47657204	47657639	47657204	47657290	47657571	47657639	5291	0,0,24	15,0,104	0,6,6	41,37,73	138	69	1	1.0	0.0,NA,0.103	0.0,0.075,0.039	0.013
5292	"UXT"	"UXT"	chrX	-	47657571	47657859	47657571	47657639	47657781	47657859	5292	0,0,15	29,0,141	4,4,11	40,76,96	138	69	1	1.0	0.0,NA,0.051	0.048,0.026,0.054	-0.017
5293	"LYPLAL1"	"LYPLAL1"	chr1	+	219179129	219179426	219179129	219179246	219179399	219179426	5293	2,0,45	1,0,34	4,27,20	12,15,15	138	69	1	1.0	0.5,NA,0.398	0.143,0.474,0.4	0.11
5294	"DNAJB2"	"DNAJB2"	chr2	+	219282478	219282929	219282478	219282661	219282836	219282929	5294	0,0,21	0,0,17	8,13,29	0,4,3	138	69	1	1.0	NA,NA,0.382	1.0,0.619,0.829	-0.434
5295	"DNAJB2"	"DNAJB2"	chr2	+	219282836	219283231	219282836	219282929	219283132	219283231	5295	0,0,58	34,0,241	12,35,74	60,215,275	138	69	1	1.0	0.0,NA,0.107	0.091,0.075,0.119	-0.041
5296	"DNAJB2"	"DNAJB2"	chr2	+	219282836	219283231	219282836	219282929	219283160	219283231	5296	6,0,22	0,0,1	10,20,31	0,1,4	138	69	1	1.0	1.0,NA,0.917	1.0,0.909,0.795	0.057
5297	"DNAJB2"	"DNAJB2"	chr2	+	219282836	219283231	219282836	219282929	219283213	219283231	5297	19,0,238	0,0,2	18,158,280	0,0,0	138	69	1	1.0	1.0,NA,0.983	1.0,1.0,1.0	-0.008
5298	"DNAJB2"	"DNAJB2"	chr2	+	219283160	219283489	219283160	219283231	219283418	219283489	5298	1,0,12	0,0,0	8,20,21	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.913	0.029
5299	"DNAJB2"	"DNAJB2"	chr2	+	219283160	219283489	219283160	219283235	219283418	219283489	5299	9,0,17	32,0,290	4,30,26	33,206,323	138	69	1	1.0	0.123,NA,0.028	0.057,0.068,0.039	0.021
5300	"ALOX12"	"ALOX12"	chr17	+	6998508	6998832	6998508	6998590	6998695	6998832	5300	2,0,81	0,0,61	9,33,77	17,27,55	138	69	1	1.0	1.0,NA,0.399	0.209,0.379,0.412	0.366
5301	"ALOX12"	"ALOX12"	chr17	+	6998508	6998832	6998508	6998590	6998714	6998832	5301	3,0,180	116,0,1657	11,82,167	142,671,1396	138	69	1	1.0	0.013,NA,0.052	0.037,0.058,0.056	-0.018
5302	"ALOX12"	"ALOX12"	chr17	+	6998695	6999056	6998695	6998832	6998952	6999056	5302	20,0,38	0,0,1	27,19,25	0,2,5	138	69	1	1.0	1.0,NA,0.95	1.0,0.826,0.714	0.128
5303	"ALOX12"	"ALOX12"	chr17	+	6998695	6999056	6998695	6998837	6998952	6999056	5303	10,0,80	218,0,2057	15,31,70	157,907,1667	138	69	1	1.0	0.022,NA,0.019	0.046,0.017,0.021	-0.008
5304	"ALOX12"	"ALOX12"	chr17	+	7009766	7010126	7009766	7009847	7009955	7010126	5304	12,0,340	185,0,2816	14,122,189	144,949,1324	138	69	1	1.0	0.031,NA,0.057	0.046,0.06,0.067	-0.014
5305	"TM9SF4"	"TM9SF4"	chr20	+	32141457	32141895	32141457	32141665	32141765	32141895	5305	0,0,5	2,0,35	3,2,1	8,17,57	138	69	1	1.0	0.0,NA,0.067	0.158,0.056,0.009	-0.041
5306	"SPPL2A"	"SPPL2A"	chr15	-	50726072	50726377	50726072	50726126	50726320	50726377	5306	10,0,4	0,0,5	0,3,8	0,3,1	138	69	1	1.0	1.0,NA,0.286	NA,0.333,0.8	0.077
5307	"CAP1"	"CAP1"	chr1	+	40040582	40040976	40040582	40040783	40040965	40040976	5307	0,0,242	0,0,6	0,78,77	0,8,0	138	69	1	1.0	NA,NA,0.953	NA,0.83,1.0	0.038
5308	"CAP1"	"CAP1"	chr1	+	40040582	40041067	40040582	40040783	40041007	40041067	5308	0,0,241	0,0,2	0,78,77	0,1,0	138	69	1	1.0	NA,NA,0.984	NA,0.975,1.0	-0.004
5309	"CAP1"	"CAP1"	chr1	+	40041007	40041493	40041007	40041143	40041428	40041493	5309	62,0,462	0,0,9	40,164,248	0,1,3	138	69	1	1.0	1.0,NA,0.962	1.0,0.988,0.976	-0.007
5310	"CAP1"	"CAP1"	chr1	+	40064260	40064559	40064260	40064341	40064473	40064559	5310	106,0,84	0,0,0	107,47,65	0,0,3	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.915	0.028
5311	"CAP1"	"CAP1"	chr1	+	40064260	40064559	40064260	40064370	40064473	40064559	5311	15,0,161	463,0,4928	10,74,137	625,2114,2804	138	69	1	1.0	0.016,NA,0.016	0.008,0.017,0.024	-0.0
5312	"DDX20"	"DDX20"	chr1	+	111760473	111760865	111760473	111760588	111760705	111760865	5312	2,0,0	4,0,1	2,1,2	3,3,3	138	69	1	1.0	0.2,NA,0.0	0.25,0.143,0.25	-0.114
5313	"CNOT10"	"CNOT10"	chr3	+	32715991	32716311	32715991	32716134	32716224	32716311	5313	0,0,1	0,0,11	0,1,0	5,7,10	138	69	1	1.0	NA,NA,0.043	0.0,0.067,0.0	0.021
5314	"FAM210A"	"FAM210A"	chr18	-	13671861	13672222	13671861	13671973	13672111	13672222	5314	0,0,3	0,0,2	0,0,1	1,2,0	138	69	1	1.0	NA,NA,0.429	0.0,0.0,1.0	0.096
5315	"PSMA6"	"PSMA6"	chr14	+	35292381	35292877	35292381	35292552	35292728	35292877	5315	0,0,7	4,0,5	0,1,3	0,2,0	138	69	1	1.0	0.0,NA,0.412	NA,0.2,1.0	-0.394
5316	"PSMA6"	"PSMA6"	chr14	+	35292381	35292877	35292381	35292552	35292759	35292877	5316	0,0,7	0,0,1	0,1,3	0,0,0	138	69	1	1.0	NA,NA,0.778	NA,1.0,1.0	-0.222
5317	"PSMA6"	"PSMA6"	chr14	+	35307993	35308464	35307993	35308088	35308307	35308464	5317	2,0,27	0,0,5	0,15,7	0,7,0	138	69	1	1.0	1.0,NA,0.73	NA,0.517,1.0	0.107
5318	"PSMA6"	"PSMA6"	chr14	+	35308693	35308995	35308693	35308714	35308913	35308995	5318	0,0,8	0,0,0	4,4,5	0,2,0	138	69	1	1.0	NA,NA,1.0	1.0,0.5,1.0	0.167
5319	"WWP1"	"WWP1"	chr8	+	86448147	86448518	86448147	86448281	86448372	86448518	5319	0,0,32	46,0,250	0,10,15	90,125,147	138	69	1	1.0	0.0,NA,0.06	0.0,0.038,0.049	0.001
5320	"PBX1"	"PBX1"	chr1	+	164559183	164560013	164559183	164559529	164559721	164560013	5320	4,0,214	18,0,104	17,188,164	26,56,71	138	69	1	1.0	0.1,NA,0.507	0.246,0.627,0.536	-0.166
5321	"PCNX4"	"PCNX4"	chr14	+	60114699	60115041	60114699	60114879	60114973	60115041	5321	4,0,6	10,0,73	3,6,1	3,24,5	138	69	1	1.0	0.167,NA,0.039	0.333,0.111,0.091	-0.075
5322	"PCNX4"	"PCNX4"	chr14	+	60114699	60115041	60114699	60114879	60114981	60115041	5322	4,0,3	0,0,2	3,3,1	0,0,0	138	69	1	1.0	1.0,NA,0.429	1.0,1.0,1.0	-0.285
5323	"ACCS"	"ACCS"	chr11	+	44083168	44083529	44083168	44083311	44083423	44083529	5323	0,0,2	4,0,47	0,1,2	6,27,28	138	69	1	1.0	0.0,NA,0.021	0.0,0.018,0.034	-0.007
5324	"SLC4A1"	"SLC4A1"	chr17	-	44262635	44263120	44262635	44262726	44262851	44263120	5324	0,0,1	4,0,10	0,0,1	0,0,3	138	69	1	1.0	0.0,NA,0.048	NA,NA,0.143	-0.119
5325	"EFR3A"	"EFR3A"	chr8	+	131977040	131977202	131977040	131977092	131977186	131977202	5325	0,0,3	0,0,0	3,3,4	0,0,2	138	69	1	1.0	NA,NA,1.0	1.0,1.0,0.5	0.167
5326	"ANKRD52"	"ANKRD52"	chr12	-	56257282	56257728	56257282	56257361	56257518	56257728	5326	0,0,0	0,0,5	0,0,2	0,0,0	138	69	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
5327	"ANKRD52"	"ANKRD52"	chr12	-	56257518	56257911	56257518	56257728	56257827	56257911	5327	0,0,4	0,0,0	0,0,1	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,NA,0.333	0.667
5328	"SLC9A1"	"SLC9A1"	chr1	-	27102384	27102721	27102384	27102558	27102672	27102721	5328	0,0,22	8,0,152	5,15,22	21,80,105	138	69	1	1.0	0.0,NA,0.067	0.106,0.086,0.095	-0.062
5331	"MSTO2P"	"MSTO2P"	chr1	+	155611920	155612316	155611920	155612100	155612181	155612316	5331	0,0,0	0,0,6	0,4,5	2,0,0	138	69	1	1.0	NA,NA,0.0	0.0,1.0,1.0	-0.667
5333	"TMEM245"	"TMEM245"	chr9	-	109050328	109050692	109050328	109050393	109050569	109050692	5333	0,0,2	0,0,0	1,3,3	0,1,2	138	69	1	1.0	NA,NA,1.0	1.0,0.6,0.429	0.324
5334	"TMEM245"	"TMEM245"	chr9	-	109050328	109050692	109050328	109050428	109050569	109050692	5334	0,0,3	0,0,58	0,3,4	19,36,81	138	69	1	1.0	NA,NA,0.025	0.0,0.04,0.024	0.004
5335	"NUCB1"	"NUCB1"	chr19	+	48918725	48919110	48918725	48918784	48919029	48919110	5335	23,0,127	63,0,1160	11,44,42	175,402,731	138	69	1	1.0	0.154,NA,0.052	0.03,0.052,0.028	0.066
5336	"PITPNM2"	"PITPNM2"	chr12	-	122986435	122986819	122986435	122986564	122986645	122986819	5336	15,0,72	64,0,667	5,46,70	78,255,297	138	69	1	1.0	0.105,NA,0.051	0.031,0.083,0.105	0.005
5337	"PITPNM2"	"PITPNM2"	chr12	-	122987309	122987659	122987309	122987406	122987510	122987659	5337	25,0,22	0,0,2	7,21,32	0,0,0	138	69	1	1.0	1.0,NA,0.846	1.0,1.0,1.0	-0.077
5338	"PITPNM2"	"PITPNM2"	chr12	-	122987309	122987659	122987309	122987430	122987510	122987659	5338	16,0,87	41,0,542	11,51,62	50,289,385	138	69	1	1.0	0.163,NA,0.074	0.099,0.081,0.075	0.033
5339	"PITPNM2"	"PITPNM2"	chr12	-	122996457	122996868	122996457	122996577	122996720	122996868	5339	18,0,66	97,0,753	3,29,28	96,245,345	138	69	1	1.0	0.085,NA,0.042	0.015,0.056,0.039	0.027
5340	"PITPNM2"	"PITPNM2"	chr12	-	123000777	123001156	123000777	123000848	123001053	123001156	5340	19,0,114	73,0,774	3,47,74	66,413,510	138	69	1	1.0	0.115,NA,0.069	0.022,0.054,0.068	0.044
5341	"TRIM58"	"TRIM58"	chr1	+	247860616	247860879	247860616	247860712	247860801	247860879	5341	14,0,293	0,0,1	11,108,66	0,3,0	138	69	1	1.0	1.0,NA,0.993	1.0,0.947,1.0	0.014
5342	"TRIM58"	"TRIM58"	chr1	+	247867844	247868066	247867844	247867867	247867962	247868066	5342	34,0,1074	764,1,10139	14,595,496	447,4490,3647	138	69	0.00825425005264	0.66653566502729	0.022,0.0,0.05	0.015,0.062,0.064	-0.023
5343	"TRIM58"	"TRIM58"	chr1	+	247867844	247868066	247867844	247867867	247867965	247868066	5343	104,0,53	22,0,168	46,21,56	15,66,43	138	69	1	1.0	0.703,NA,0.136	0.605,0.137,0.394	0.041
5344	"TRIM58"	"TRIM58"	chr1	+	247867962	247868317	247867962	247868063	247868282	247868317	5344	9,0,366	0,0,12	4,290,160	8,2,6	138	69	1	1.0	1.0,NA,0.938	0.2,0.986,0.93	0.264
5345	"FCHSD1"	"FCHSD1"	chr5	-	141649171	141649530	141649171	141649308	141649394	141649530	5345	0,0,0	10,0,0	0,2,10	0,0,1	138	69	1	1.0	0.0,NA,NA	NA,1.0,0.833	-0.916
5346	"DAB2"	"DAB2"	chr5	-	39388798	39389119	39388798	39388852	39389096	39389119	5346	2,0,92	89,0,1858	5,80,86	434,1221,1285	138	69	1	1.0	0.011,NA,0.024	0.006,0.032,0.032	-0.006
5347	"ANKRD27"	"ANKRD27"	chr19	-	32643282	32643484	32643282	32643352	32643430	32643484	5347	0,0,12	0,0,47	0,5,8	21,30,44	138	69	1	1.0	NA,NA,0.113	0.0,0.077,0.083	0.06
5348	"ANKRD27"	"ANKRD27"	chr19	-	32643282	32643631	32643282	32643484	32643571	32643631	5348	0,0,2	3,0,61	0,4,6	44,41,44	138	69	1	1.0	0.0,NA,0.016	0.0,0.047,0.064	-0.029
5350	"RHEB"	"RHEB"	chr7	-	151471393	151471603	151471393	151471441	151471548	151471603	5350	6,0,67	130,0,647	2,70,83	450,706,645	138	69	1	1.0	0.023,NA,0.049	0.002,0.047,0.06	-0.0
5351	"DNAJC4"	"DNAJC4"	chr11	+	64232387	64232865	64232387	64232614	64232700	64232865	5351	5,0,48	0,0,29	1,5,8	4,14,18	138	69	1	1.0	1.0,NA,0.453	0.111,0.152,0.182	0.578
5352	"DNAJC4"	"DNAJC4"	chr11	+	64232387	64232865	64232387	64232614	64232703	64232865	5352	10,0,85	8,0,208	1,15,23	37,73,118	138	69	1	1.0	0.385,NA,0.17	0.013,0.093,0.089	0.213
5353	"DNAJC4"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234094	64234281	5353	21,0,263	0,0,0	4,54,106	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.964,1.0	0.012
5354	"DNAJC4"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234097	64234281	5354	21,0,263	0,0,5	4,54,106	0,3,10	138	69	1	1.0	1.0,NA,0.963	1.0,0.9,0.841	0.068
5355	"SMARCD2"	"SMARCD2"	chr17	-	63834166	63834596	63834166	63834328	63834473	63834596	5355	0,0,2	3,0,62	0,1,2	9,28,29	138	69	1	1.0	0.0,NA,0.016	0.0,0.018,0.033	-0.009
5356	"TACC1"	"TACC1"	chr8	+	38827167	38827375	38827167	38827288	38827369	38827375	5356	89,0,933	0,0,0	99,552,771	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.996,1.0	0.001
5357	"LTBP3"	"LTBP3"	chr11	-	65540870	65541291	65540870	65540954	65541125	65541291	5357	0,0,1	4,0,0	0,2,6	0,3,4	138	69	1	1.0	0.0,NA,1.0	NA,0.25,0.429	0.16
5358	"LTBP3"	"LTBP3"	chr11	-	65551401	65551656	65551401	65551474	65551547	65551656	5358	6,0,0	6,0,0	0,0,5	0,0,0	138	69	1	1.0	0.333,NA,NA	NA,NA,1.0	-0.667
5359	"MTMR12"	"MTMR12"	chr5	-	32247731	32248126	32247731	32247818	32248001	32248126	5359	8,0,20	0,0,11	2,8,31	1,0,1	138	69	1	1.0	1.0,NA,0.476	0.5,1.0,0.939	-0.075
5360	"MTMR12"	"MTMR12"	chr5	-	32271832	32272122	32271832	32271905	32272031	32272122	5360	24,0,35	0,0,1	1,18,46	0,0,0	138	69	1	1.0	1.0,NA,0.946	1.0,1.0,1.0	-0.027
5361	"MTMR12"	"MTMR12"	chr5	-	32273979	32274376	32273979	32274122	32274251	32274376	5361	8,0,78	0,0,0	13,32,33	1,0,0	138	69	1	1.0	1.0,NA,1.0	0.867,1.0,1.0	0.044
5362	"RMND5B"	"RMND5B"	chr5	+	178142590	178142992	178142590	178142728	178142851	178142992	5362	3,0,91	3,0,216	0,19,30	0,45,39	138	69	1	1.0	0.333,NA,0.174	NA,0.174,0.278	0.027
5365	"SUZ12"	"SUZ12"	chr17	+	31940253	31940486	31940253	31940332	31940421	31940486	5365	0,0,7	14,0,76	2,0,2	83,175,166	138	69	1	1.0	0.0,NA,0.044	0.012,0.0,0.006	0.016
5366	"STRN4"	"STRN4"	chr19	-	46725236	46725648	46725236	46725379	46725472	46725648	5366	0,0,86	43,0,321	2,35,51	45,137,215	138	69	1	1.0	0.0,NA,0.118	0.022,0.113,0.106	-0.021
5367	"STRN4"	"STRN4"	chr19	-	46725236	46725648	46725236	46725399	46725472	46725648	5367	0,0,20	0,0,1	2,12,15	0,0,6	138	69	1	1.0	NA,NA,0.909	1.0,1.0,0.556	0.057
5368	"STRN4"	"STRN4"	chr19	-	46736457	46736901	46736457	46736502	46736822	46736901	5368	0,0,9	0,0,5	0,9,13	0,0,1	138	69	1	1.0	NA,NA,0.474	NA,1.0,0.867	-0.46
5369	"WSB1"	"WSB1"	chr17	+	27307743	27309272	27307743	27307907	27309099	27309272	5369	0,0,3	0,0,1	0,0,6	0,0,6	138	69	1	1.0	NA,NA,0.6	NA,NA,0.333	0.267
